MNIX,MNIY,MNIZ,BA,TALX,TALY,TALZ
-13,37,43,Left-FrontEyeFields (8),-13,38,39
-13,37,49,Left-FrontEyeFields (8),-13,38,44
-13,37,55,Left-FrontEyeFields (8),-13,39,49
-13,37,61,Outside defined BAs,-12,40,54
-13,37,67,Outside defined BAs,-12,40,59
-13,43,-53,Outside defined BAs,-13,36,-47
-13,43,-47,Outside defined BAs,-13,36,-42
-13,43,-41,Outside defined BAs,-13,36,-38
-13,43,-35,Outside defined BAs,-13,37,-32
-13,43,-29,Outside defined BAs,-13,37,-27
-13,43,-23,Left-OrbFrontal (11),-13,37,-22
-13,43,-17,Left-OrbFrontal (11),-13,37,-16
-13,43,-11,Outside defined BAs,-13,38,-10
-13,43,-5,Left-AntPFC (10),-13,38,-4
-13,43,1,Outside defined BAs,-13,39,1
-13,43,7,Outside defined BAs,-13,39,6
-13,43,13,Left-dlPFC(dorsal) (9),-13,40,12
-13,43,19,Outside defined BAs,-13,40,17
-13,43,25,Outside defined BAs,-13,41,23
-13,43,31,Outside defined BAs,-13,42,28
-13,43,37,Left-FrontEyeFields (8),-13,42,33
-13,43,43,Left-FrontEyeFields (8),-13,43,39
-13,43,49,Left-FrontEyeFields (8),-13,44,44
-13,43,55,Outside defined BAs,-13,45,49
-13,43,61,Outside defined BAs,-13,45,54
-13,43,67,Outside defined BAs,-13,46,59
-13,49,-53,Outside defined BAs,-13,42,-47
-13,49,-47,Outside defined BAs,-13,42,-43
-13,49,-41,Outside defined BAs,-13,42,-38
-13,49,-35,Outside defined BAs,-13,42,-33
-13,49,-29,Outside defined BAs,-13,43,-28
-13,49,-23,Left-OrbFrontal (11),-13,43,-23
-13,49,-17,Left-OrbFrontal (11),-13,43,-17
-13,49,-11,Left-AntPFC (10),-13,43,-11
-13,49,-5,Left-AntPFC (10),-13,44,-5
-13,49,1,Left-AntPFC (10),-13,44,0
-13,49,7,Left-AntPFC (10),-13,45,5
-13,49,13,Left-AntPFC (10),-13,45,11
-13,49,19,Outside defined BAs,-13,46,17
-13,49,25,Outside defined BAs,-13,47,22
-13,49,31,Left-dlPFC(dorsal) (9),-13,47,28
-13,49,37,Left-dlPFC(dorsal) (9),-13,48,33
-13,49,43,Left-FrontEyeFields (8),-13,49,38
-13,49,49,Outside defined BAs,-13,50,43
-13,49,55,Outside defined BAs,-13,51,49
-13,49,61,Outside defined BAs,-13,51,54
-13,49,67,Outside defined BAs,-13,52,59
-13,55,-53,Outside defined BAs,-13,48,-48
-13,55,-47,Outside defined BAs,-13,48,-43
-13,55,-41,Outside defined BAs,-13,48,-38
-13,55,-35,Outside defined BAs,-13,48,-33
-13,55,-29,Outside defined BAs,-13,48,-28
-13,55,-23,Left-OrbFrontal (11),-13,49,-23
-13,55,-17,Left-OrbFrontal (11),-13,49,-18
-13,55,-11,Left-AntPFC (10),-13,49,-12
-13,55,-5,Left-AntPFC (10),-13,49,-6
-13,55,1,Left-AntPFC (10),-13,50,0
-13,55,7,Left-AntPFC (10),-13,50,5
-13,55,13,Left-AntPFC (10),-13,51,11
-13,55,19,Outside defined BAs,-13,52,16
-13,55,25,Left-AntPFC (10),-13,52,22
-13,55,31,Left-dlPFC(dorsal) (9),-13,53,27
-13,55,37,Left-dlPFC(dorsal) (9),-13,54,33
-13,55,43,Outside defined BAs,-13,55,38
-13,55,49,Outside defined BAs,-13,56,43
-13,55,55,Outside defined BAs,-13,56,48
-13,55,61,Outside defined BAs,-13,57,53
-13,55,67,Outside defined BAs,-13,58,59
-13,61,-53,Outside defined BAs,-13,54,-47
-13,61,-47,Outside defined BAs,-13,54,-43
-13,61,-41,Outside defined BAs,-13,54,-38
-13,61,-35,Outside defined BAs,-13,54,-33
-13,61,-29,Outside defined BAs,-13,55,-28
-13,61,-23,Outside defined BAs,-13,55,-23
-13,61,-17,Left-OrbFrontal (11),-13,55,-18
-13,61,-11,Left-AntPFC (10),-13,55,-12
-13,61,-5,Left-AntPFC (10),-13,55,-6
-13,61,1,Left-AntPFC (10),-13,56,0
-13,61,7,Left-AntPFC (10),-13,56,5
-13,61,13,Left-AntPFC (10),-13,57,10
-13,61,19,Left-AntPFC (10),-13,58,16
-13,61,25,Left-AntPFC (10),-13,58,21
-13,61,31,Outside defined BAs,-13,59,27
-13,61,37,Outside defined BAs,-13,60,32
-13,61,43,Outside defined BAs,-13,61,38
-13,61,49,Outside defined BAs,-13,62,43
-13,61,55,Outside defined BAs,-13,63,48
-13,61,61,Outside defined BAs,-13,63,53
-13,61,67,Outside defined BAs,-13,64,58
-13,67,-53,Outside defined BAs,-13,60,-47
-13,67,-47,Outside defined BAs,-13,60,-43
-13,67,-41,Outside defined BAs,-13,61,-38
-13,67,-35,Outside defined BAs,-13,61,-33
-13,67,-29,Outside defined BAs,-13,61,-28
-13,67,-23,Outside defined BAs,-13,61,-23
-13,67,-17,Outside defined BAs,-13,61,-17
-13,67,-11,Outside defined BAs,-13,61,-12
-13,67,-5,Left-AntPFC (10),-13,61,-6
-13,67,1,Left-AntPFC (10),-13,62,0
-13,67,7,Left-AntPFC (10),-13,62,4
-13,67,13,Left-AntPFC (10),-13,63,10
-13,67,19,Outside defined BAs,-13,64,16
-13,67,25,Left-AntPFC (10),-13,64,21
-13,67,31,Outside defined BAs,-13,65,27
-13,67,37,Outside defined BAs,-13,66,32
-13,67,43,Outside defined BAs,-13,67,37
-13,67,49,Outside defined BAs,-13,68,43
-13,67,55,Outside defined BAs,-13,69,48
-13,67,61,Outside defined BAs,-13,69,53
-13,67,67,Outside defined BAs,-13,70,58
-13,73,-53,Outside defined BAs,-13,66,-47
-13,73,-47,Outside defined BAs,-13,67,-42
-13,73,-41,Outside defined BAs,-13,67,-37
-13,73,-35,Outside defined BAs,-13,67,-32
-13,73,-29,Outside defined BAs,-13,67,-27
-13,73,-23,Outside defined BAs,-13,67,-22
-13,73,-17,Outside defined BAs,-13,67,-17
-13,73,-11,Outside defined BAs,-13,67,-12
-13,73,-5,Outside defined BAs,-13,67,-6
-13,73,1,Outside defined BAs,-13,68,0
-13,73,7,Outside defined BAs,-13,68,4
-13,73,13,Outside defined BAs,-13,69,10
-13,73,19,Outside defined BAs,-13,70,15
-13,73,25,Outside defined BAs,-13,71,21
-13,73,31,Outside defined BAs,-13,72,27
-13,73,37,Outside defined BAs,-13,72,32
-13,73,43,Outside defined BAs,-13,73,37
-13,73,49,Outside defined BAs,-13,74,43
-13,73,55,Outside defined BAs,-13,75,48
-13,73,61,Outside defined BAs,-13,76,53
-13,73,67,Outside defined BAs,-13,76,58
-7,-107,-53,Outside defined BAs,-6,-107,-41
-7,-107,-47,Outside defined BAs,-6,-106,-36
-7,-107,-41,Outside defined BAs,-6,-106,-30
-7,-107,-35,Outside defined BAs,-6,-105,-25
-7,-107,-29,Outside defined BAs,-6,-105,-20
-7,-107,-23,Outside defined BAs,-6,-105,-15
-7,-107,-17,Outside defined BAs,-6,-104,-10
-7,-107,-11,Outside defined BAs,-6,-104,-4
-7,-107,-5,Left-SecVisual (18),-6,-103,0
-7,-107,1,Outside defined BAs,-6,-103,5
-7,-107,7,Outside defined BAs,-6,-102,10
-7,-107,13,Outside defined BAs,-6,-102,15
-7,-107,19,Outside defined BAs,-6,-102,20
-7,-107,25,Outside defined BAs,-6,-101,25
-7,-107,31,Outside defined BAs,-6,-101,30
-7,-107,37,Outside defined BAs,-6,-101,36
-7,-107,43,Outside defined BAs,-6,-100,41
-7,-107,49,Outside defined BAs,-6,-100,46
-7,-107,55,Outside defined BAs,-6,-99,51
-7,-107,61,Outside defined BAs,-6,-99,56
-7,-107,67,Outside defined BAs,-6,-99,62
-7,-101,-53,Outside defined BAs,-6,-101,-41
-7,-101,-47,Outside defined BAs,-6,-100,-36
-7,-101,-41,Outside defined BAs,-6,-100,-30
-7,-101,-35,Outside defined BAs,-6,-99,-25
-7,-101,-29,Outside defined BAs,-6,-99,-20
-7,-101,-23,Outside defined BAs,-6,-99,-15
-7,-101,-17,Outside defined BAs,-6,-98,-10
-7,-101,-11,Left-SecVisual (18),-6,-98,-5
-7,-101,-5,Left-SecVisual (18),-6,-97,0
-7,-101,1,Left-SecVisual (18),-6,-97,5
-7,-101,7,Left-SecVisual (18),-7,-97,10
-7,-101,13,Left-SecVisual (18),-7,-96,15
-7,-101,19,Left-SecVisual (18),-7,-96,20
